kind	class	method	param	index	uri
METHOD	com.andreev.parking.model.ParkingPlacePool	getParkingPlace(long)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/urlaf0069908d_AlexanderAndreev_Parking_tgz-pJ8-com_andreev_parking_controller_RunnerJ8/src/com/andreev/parking/model/ParkingPlacePool.java
METHOD	com.andreev.parking.model.ParkingPlacePool	getItem()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/urlaf0069908d_AlexanderAndreev_Parking_tgz-pJ8-com_andreev_parking_controller_RunnerJ8/src/com/andreev/parking/model/ParkingPlacePool.java
FIELD	com.andreev.parking.model.Parking	null	placePool	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/urlaf0069908d_AlexanderAndreev_Parking_tgz-pJ8-com_andreev_parking_controller_RunnerJ8/src/com/andreev/parking/model/Parking.java
METHOD	com.andreev.parking.model.Parking	getPlacePool()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/urlaf0069908d_AlexanderAndreev_Parking_tgz-pJ8-com_andreev_parking_controller_RunnerJ8/src/com/andreev/parking/model/Parking.java
METHOD	com.andreev.parking.model.IParking	getPlacePool()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/urlaf0069908d_AlexanderAndreev_Parking_tgz-pJ8-com_andreev_parking_controller_RunnerJ8/src/com/andreev/parking/model/IParking.java
FIELD	com.andreev.parking.model.Car	null	parkings	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/urlaf0069908d_AlexanderAndreev_Parking_tgz-pJ8-com_andreev_parking_controller_RunnerJ8/src/com/andreev/parking/model/Car.java
METHOD	com.andreev.parking.model.Car	getParkings()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/urlaf0069908d_AlexanderAndreev_Parking_tgz-pJ8-com_andreev_parking_controller_RunnerJ8/src/com/andreev/parking/model/Car.java
METHOD	com.andreev.parking.model.Car	take(com.andreev.parking.model.IParking)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/urlaf0069908d_AlexanderAndreev_Parking_tgz-pJ8-com_andreev_parking_controller_RunnerJ8/src/com/andreev/parking/model/Car.java
PARAMETER	com.andreev.parking.model.Car	using(com.andreev.parking.model.ParkingPlace)	place	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/urlaf0069908d_AlexanderAndreev_Parking_tgz-pJ8-com_andreev_parking_controller_RunnerJ8/src/com/andreev/parking/model/Car.java
METHOD	com.andreev.parking.model.CopyOfParkingPlacePool	getParkingPlace(long)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/urlaf0069908d_AlexanderAndreev_Parking_tgz-pJ8-com_andreev_parking_controller_RunnerJ8/src/com/andreev/parking/model/CopyOfParkingPlacePool.java
METHOD	com.andreev.parking.model.CopyOfParkingPlacePool	pollParkingPlace()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/urlaf0069908d_AlexanderAndreev_Parking_tgz-pJ8-com_andreev_parking_controller_RunnerJ8/src/com/andreev/parking/model/CopyOfParkingPlacePool.java
