kind	class	method	param	index	uri
FIELD	imageCompression.Picture	null	image	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url43a0865bb0_kevinjdolan_darwin_tgz-pJ8-tui_DriverJ8/src/imageCompression/Picture.java
PARAMETER	imageCompression.Picture	Picture(darwin.population.Individual,java.awt.image.BufferedImage)	image	1	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url43a0865bb0_kevinjdolan_darwin_tgz-pJ8-tui_DriverJ8/src/imageCompression/Picture.java
PARAMETER	darwin.population.Individual	setTree(int,darwin.population.Node)	tree	1	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url43a0865bb0_kevinjdolan_darwin_tgz-pJ8-tui_DriverJ8/src/darwin/population/Individual.java
METHOD	darwin.population.Individual	clone()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url43a0865bb0_kevinjdolan_darwin_tgz-pJ8-tui_DriverJ8/src/darwin/population/Individual.java
FIELD	darwin.population.Node	null	parent	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url43a0865bb0_kevinjdolan_darwin_tgz-pJ8-tui_DriverJ8/src/darwin/population/Node.java
FIELD	darwin.population.Node	null	grandParent	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url43a0865bb0_kevinjdolan_darwin_tgz-pJ8-tui_DriverJ8/src/darwin/population/Node.java
METHOD	darwin.population.Node	getParent()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url43a0865bb0_kevinjdolan_darwin_tgz-pJ8-tui_DriverJ8/src/darwin/population/Node.java
PARAMETER	darwin.population.Node	setChildNode(int,darwin.population.Node)	node	1	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url43a0865bb0_kevinjdolan_darwin_tgz-pJ8-tui_DriverJ8/src/darwin/population/Node.java
PARAMETER	darwin.population.Node	replace(darwin.population.Node)	node	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url43a0865bb0_kevinjdolan_darwin_tgz-pJ8-tui_DriverJ8/src/darwin/population/Node.java
METHOD	darwin.population.Node	cloneSubtree()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url43a0865bb0_kevinjdolan_darwin_tgz-pJ8-tui_DriverJ8/src/darwin/population/Node.java
METHOD	darwin.population.Node	getGrandParent()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url43a0865bb0_kevinjdolan_darwin_tgz-pJ8-tui_DriverJ8/src/darwin/population/Node.java
PARAMETER	darwin.problemObject.FitnessAnalyzer	assessFitness(darwin.population.Individual,java.lang.Object)	individual	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url43a0865bb0_kevinjdolan_darwin_tgz-pJ8-tui_DriverJ8/src/darwin/problemObject/FitnessAnalyzer.java
PARAMETER	darwin.problemObject.FitnessAnalyzer	assessFitness(darwin.population.Individual,java.lang.Object)	environment	1	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url43a0865bb0_kevinjdolan_darwin_tgz-pJ8-tui_DriverJ8/src/darwin/problemObject/FitnessAnalyzer.java
PARAMETER	darwin.problemObject.Output	getOutput(darwin.population.Individual,java.lang.Object)	environment	1	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url43a0865bb0_kevinjdolan_darwin_tgz-pJ8-tui_DriverJ8/src/darwin/problemObject/Output.java
PARAMETER	imageCompression.Output	getOutput(darwin.population.Individual,java.lang.Object)	environment	1	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url43a0865bb0_kevinjdolan_darwin_tgz-pJ8-tui_DriverJ8/src/imageCompression/Output.java
PARAMETER	imageCompression.FitnessAnalyzer	assessFitness(darwin.population.Individual,java.lang.Object)	individual	0	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url43a0865bb0_kevinjdolan_darwin_tgz-pJ8-tui_DriverJ8/src/imageCompression/FitnessAnalyzer.java
PARAMETER	imageCompression.FitnessAnalyzer	assessFitness(darwin.population.Individual,java.lang.Object)	environment	1	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url43a0865bb0_kevinjdolan_darwin_tgz-pJ8-tui_DriverJ8/src/imageCompression/FitnessAnalyzer.java
FIELD	darwin.control.Parameters	null	environments	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url43a0865bb0_kevinjdolan_darwin_tgz-pJ8-tui_DriverJ8/src/darwin/control/Parameters.java
FIELD	darwin.control.Parameters	null	nodeFactory	null	/home/nima/Developer/NJR-ANNOTATED-RUN/wpi/url43a0865bb0_kevinjdolan_darwin_tgz-pJ8-tui_DriverJ8/src/darwin/control/Parameters.java
