kind	class	method	param	index	uri
PARAMETER	hdfs.replicationsimulator.DatanodeInfo	addBlock(hdfs.replicationsimulator.BlockInfo)	block	0	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url04f7fcf4e1_peteratt_HDFS_Replication_Simulator_tgz-pJ8-hdfs_replicationsimulator_MainJ8/src/hdfs/replicationsimulator/DatanodeInfo.java
FIELD	hdfs.replicationsimulator.Daemon	null	runnable	null	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url04f7fcf4e1_peteratt_HDFS_Replication_Simulator_tgz-pJ8-hdfs_replicationsimulator_MainJ8/src/hdfs/replicationsimulator/Daemon.java
METHOD	hdfs.replicationsimulator.Daemon	getRunnable()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url04f7fcf4e1_peteratt_HDFS_Replication_Simulator_tgz-pJ8-hdfs_replicationsimulator_MainJ8/src/hdfs/replicationsimulator/Daemon.java
METHOD	hdfs.replicationsimulator.BlocksMap	getBlockInfo(int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url04f7fcf4e1_peteratt_HDFS_Replication_Simulator_tgz-pJ8-hdfs_replicationsimulator_MainJ8/src/hdfs/replicationsimulator/BlocksMap.java
FIELD	hdfs.replicationsimulator.SimTrace	null	message	null	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url04f7fcf4e1_peteratt_HDFS_Replication_Simulator_tgz-pJ8-hdfs_replicationsimulator_MainJ8/src/hdfs/replicationsimulator/SimTrace.java
METHOD	hdfs.replicationsimulator.SimTrace	getMessage()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url04f7fcf4e1_peteratt_HDFS_Replication_Simulator_tgz-pJ8-hdfs_replicationsimulator_MainJ8/src/hdfs/replicationsimulator/SimTrace.java
FIELD	hdfs.replicationsimulator.Simulator	null	toNamenode	null	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url04f7fcf4e1_peteratt_HDFS_Replication_Simulator_tgz-pJ8-hdfs_replicationsimulator_MainJ8/src/hdfs/replicationsimulator/Simulator.java
FIELD	hdfs.replicationsimulator.Simulator	null	toDatanodes	null	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url04f7fcf4e1_peteratt_HDFS_Replication_Simulator_tgz-pJ8-hdfs_replicationsimulator_MainJ8/src/hdfs/replicationsimulator/Simulator.java
FIELD	hdfs.replicationsimulator.Simulator	null	simulationFailureEvents	null	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url04f7fcf4e1_peteratt_HDFS_Replication_Simulator_tgz-pJ8-hdfs_replicationsimulator_MainJ8/src/hdfs/replicationsimulator/Simulator.java
METHOD	hdfs.replicationsimulator.Simulator	getSimulationFailureEvents()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url04f7fcf4e1_peteratt_HDFS_Replication_Simulator_tgz-pJ8-hdfs_replicationsimulator_MainJ8/src/hdfs/replicationsimulator/Simulator.java
FIELD	hdfs.replicationsimulator.Namenode	null	hbthread	null	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url04f7fcf4e1_peteratt_HDFS_Replication_Simulator_tgz-pJ8-hdfs_replicationsimulator_MainJ8/src/hdfs/replicationsimulator/Namenode.java
FIELD	hdfs.replicationsimulator.Namenode	null	replthread	null	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url04f7fcf4e1_peteratt_HDFS_Replication_Simulator_tgz-pJ8-hdfs_replicationsimulator_MainJ8/src/hdfs/replicationsimulator/Namenode.java
FIELD	hdfs.replicationsimulator.Namenode	null	communicationthread	null	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url04f7fcf4e1_peteratt_HDFS_Replication_Simulator_tgz-pJ8-hdfs_replicationsimulator_MainJ8/src/hdfs/replicationsimulator/Namenode.java
METHOD	hdfs.replicationsimulator.Namenode	chooseSourceDatanode(hdfs.replicationsimulator.BlockInfo,java.util.List,int)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url04f7fcf4e1_peteratt_HDFS_Replication_Simulator_tgz-pJ8-hdfs_replicationsimulator_MainJ8/src/hdfs/replicationsimulator/Namenode.java
FIELD	hdfs.replicationsimulator.PendingReplicationBlocks	null	timerThread	null	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url04f7fcf4e1_peteratt_HDFS_Replication_Simulator_tgz-pJ8-hdfs_replicationsimulator_MainJ8/src/hdfs/replicationsimulator/PendingReplicationBlocks.java
METHOD	hdfs.replicationsimulator.PendingReplicationBlocks	getTimedOutBlocks()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url04f7fcf4e1_peteratt_HDFS_Replication_Simulator_tgz-pJ8-hdfs_replicationsimulator_MainJ8/src/hdfs/replicationsimulator/PendingReplicationBlocks.java
FIELD	hdfs.replicationsimulator.SimFileGenerator	null	filename	null	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url04f7fcf4e1_peteratt_HDFS_Replication_Simulator_tgz-pJ8-hdfs_replicationsimulator_MainJ8/src/hdfs/replicationsimulator/SimFileGenerator.java
FIELD	hdfs.replicationsimulator.SimFileGenerator	null	failedNodes	null	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url04f7fcf4e1_peteratt_HDFS_Replication_Simulator_tgz-pJ8-hdfs_replicationsimulator_MainJ8/src/hdfs/replicationsimulator/SimFileGenerator.java
