kind	class	method	param	index	uri
METHOD	org.maltparser.core.pool.ObjectPool	checkOut()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url80e39b1957_tobikster_IJN_headers_recognition_tgz-pJ8-org_maltparser_examples_CreatePhraseStructureGraphJ8/src/org/maltparser/core/pool/ObjectPool.java
FIELD	org.maltparser.core.exception.MaltChainedException	null	cause	null	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url80e39b1957_tobikster_IJN_headers_recognition_tgz-pJ8-org_maltparser_examples_CreatePhraseStructureGraphJ8/src/org/maltparser/core/exception/MaltChainedException.java
PARAMETER	org.maltparser.core.exception.MaltChainedException	MaltChainedException(java.lang.String)	message	0	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url80e39b1957_tobikster_IJN_headers_recognition_tgz-pJ8-org_maltparser_examples_CreatePhraseStructureGraphJ8/src/org/maltparser/core/exception/MaltChainedException.java
METHOD	org.maltparser.core.exception.MaltChainedException	getCause()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url80e39b1957_tobikster_IJN_headers_recognition_tgz-pJ8-org_maltparser_examples_CreatePhraseStructureGraphJ8/src/org/maltparser/core/exception/MaltChainedException.java
METHOD	org.maltparser.core.pool.ObjectPoolSet	checkOut()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url80e39b1957_tobikster_IJN_headers_recognition_tgz-pJ8-org_maltparser_examples_CreatePhraseStructureGraphJ8/src/org/maltparser/core/pool/ObjectPoolSet.java
METHOD	org.maltparser.core.helper.HashSet$SetIterator	next()	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url80e39b1957_tobikster_IJN_headers_recognition_tgz-pJ8-org_maltparser_examples_CreatePhraseStructureGraphJ8/src/org/maltparser/core/helper/HashSet.java
METHOD	org.maltparser.core.helper.HashSet	unmaskNull(java.lang.Object)	null	null	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url80e39b1957_tobikster_IJN_headers_recognition_tgz-pJ8-org_maltparser_examples_CreatePhraseStructureGraphJ8/src/org/maltparser/core/helper/HashSet.java
PARAMETER	org.maltparser.core.helper.HashSet	itemEquals(java.lang.Object,java.lang.Object)	b	1	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url80e39b1957_tobikster_IJN_headers_recognition_tgz-pJ8-org_maltparser_examples_CreatePhraseStructureGraphJ8/src/org/maltparser/core/helper/HashSet.java
PARAMETER	org.maltparser.core.helper.HashSet	itemHashCode(java.lang.Object)	o	0	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url80e39b1957_tobikster_IJN_headers_recognition_tgz-pJ8-org_maltparser_examples_CreatePhraseStructureGraphJ8/src/org/maltparser/core/helper/HashSet.java
PARAMETER	org.maltparser.core.helper.HashSet	getIndex(java.lang.Object)	o	0	/home/nima/Developer/NJR-ANNOTATED-RUN/annotator/url80e39b1957_tobikster_IJN_headers_recognition_tgz-pJ8-org_maltparser_examples_CreatePhraseStructureGraphJ8/src/org/maltparser/core/helper/HashSet.java
